population,generations,p_add,p_flip,p_mut,cost_mean,cost_median,cost_min,cost_max,cost_count,latency_mean,latency_median,latency_min,latency_max,latency_count,energy_mean,energy_median,energy_min,energy_max,energy_count,qoa_mean,qoa_median,qoa_min,qoa_max,qoa_count,file_unique_solutions_mean,file_unique_solutions_median,file_unique_solutions_min,file_unique_solutions_max,file_unique_solutions_count,time_per_generation_s_mean,time_per_generation_s_median,time_per_generation_s_min,time_per_generation_s_max,time_per_generation_s_count,total_cost_mean,total_cost_median,total_cost_min,total_cost_max,total_cost_count,total_energy_mean,total_energy_median,total_energy_min,total_energy_max,total_energy_count,total_latency_mean,total_latency_median,total_latency_min,total_latency_max,total_latency_count,quality_of_answer_mean,quality_of_answer_median,quality_of_answer_min,quality_of_answer_max,quality_of_answer_count,TOPSIS_Score,Rank
75,200,0.1,0.1,0.3,0.0332102844825797,0.0233693443571428,0.0005002192,0.1913498097999999,5140,268.4054869606084,311.0897963,11.115,630.0141782399999,5140,275.07461074809606,306.30405000163,9.104223568281938,676.65875736,5140,0.8158667368507592,0.7047660057234134,0.3241934221651819,1.9763535111689383,5140,43.08560311284047,47.0,21,64,5140,18.64530154885949,14.3929603099823,9.181082197427749,29.13734428763389,5140,0.0742407224902723,0.069895,0.00415,0.383994,5140,67.04884611000664,63.18099697657904,5.56136563876652,232.23915389376344,5140,68.84678104756262,62.107929515418505,7.470000000000001,323.847619047619,5140,0.658108639972944,0.6402654647827148,-0.1027825772762298,1.000000238418579,5140,0.30682447885700137,36
200,100,0.3,0.3,0.1,0.0335483436655646,0.0296321984,0.0004800433999999,0.1788392933999998,13180,261.0201495224756,287.9598129490749,11.115,661.02401808,13180,259.1258615750921,304.22461182134845,8.702197136563878,627.82672831,13180,0.8317294937514165,0.800257113997225,0.2681402462178368,2.00802117119056,13180,64.4309559939302,58.0,40,93,13180,44.071927010199005,50.93561451911926,27.948986732959742,58.27468857526779,13180,0.0727240173292868,0.066415,0.00415,0.3261311999999999,13180,68.22084852778782,63.91425968853456,5.56136563876652,221.37049893205185,13180,69.66737727710229,65.22161736941473,7.470000000000001,268.3572036920495,13180,0.6523441606353861,0.6188259124755859,-0.1017477810382843,1.000000238418579,13180,0.30178179318902304,37
75,200,0.3,0.1,0.3,0.030189447433203,0.024822,0.0005002192,0.1589074705111109,5240,262.45598304586986,320.70746337422696,11.115,653.83176534,5240,266.7117404797212,312.3846616554528,8.199664096916301,727.97242938,5240,0.7974013025323414,0.6621003483222656,0.358511823675933,2.376038197353296,5240,40.85687022900763,40.0,21,60,5240,22.63479085904269,25.46780725955963,10.648947241306304,29.13734428763389,5240,0.0749307748473282,0.06832,0.00425,0.3119192,5240,68.70159660060341,65.09172142359094,5.695374449339208,216.28119834710745,5240,67.8231121184283,59.20236836584854,7.740000000000001,299.8469708411999,5240,0.6673959409483915,0.6424977779388428,-0.0679920092225074,1.000000238418579,5240,0.296869541873161,38
200,200,0.1,0.3,0.1,0.0424883160677131,0.0327871655999999,0.0004800433999999,0.2972055946,13590,236.2092862264553,248.18476818083144,11.115,563.72981268,13590,234.71953760640253,247.9514615174684,8.199664096916301,658.1858439,13590,0.8257686372834055,0.6917382653173269,0.3551792055368423,1.9704067221800967,13590,53.700515084621046,55.0,20,91,13590,21.650514256812087,25.46780725955963,13.974493366479871,29.13734428763389,13590,0.0734592983075791,0.06351,0.00425,0.3135046,13590,68.0928212924575,61.43220191502531,5.695374449339208,229.24486319947576,13590,69.82882859335984,64.42759387455423,7.740000000000001,258.4621795678624,13590,0.665218269841326,0.6503958702087402,-0.1243228688836097,1.000000238418579,13590,0.2961943466227594,39
75,200,0.1,0.3,0.3,0.0311362263351016,0.0231112498,0.0004800433999999,0.1843476253555555,4910,282.6457746663237,324.52063279582546,11.115,624.30097914,4910,287.674038121503,325.95141228134844,8.199664096916301,671.35742454,4910,0.8778629846376327,0.7468057294608439,0.3395885667963883,2.210547148462189,4910,46.86150712830957,43.0,19,63,4910,22.39425474781854,25.46780725955963,10.648947241306304,29.13734428763389,4910,0.0730565845621181,0.0676488,0.00425,0.39147,4910,68.46309435776804,65.62878126248623,5.695374449339208,225.9410743801653,4910,70.73890624001407,62.751666666666665,7.740000000000001,313.18809523809523,4910,0.6712420921690209,0.6552579402923584,-0.090403139591217,1.000000238418579,4910,0.2903353790119019,40
100,100,0.3,0.3,0.3,0.0326554093785511,0.023725,0.0004800433999999,0.1872760361999998,5890,268.632574092371,330.5404295,11.115,632.20221306,5890,271.49458051701407,329.84608722021994,8.442555066079297,658.1858439,5890,0.8268667904642227,0.7077131803178239,0.3147747814655304,1.9704067221800967,5890,48.85229202037351,50.0,26,60,5890,42.56966313232591,50.93561451911926,21.29789448261261,58.27468857526779,5890,0.0739295822750424,0.0669325,0.00575,0.386805,5890,68.07503946976051,64.31150564682223,7.705506607929516,224.2315082644628,5890,70.21927627771804,60.64,10.35,315.43809523809523,5890,0.673004967355484,0.6588729619979858,-0.0911950170993805,1.000000238418579,5890,0.2895474533706875,41
75,75,0.1,0.1,0.3,0.037051838610075,0.0281177111999999,0.0005002192,0.1913498097999999,5010,261.2252448705866,295.54369345,12.078,630.7997814999999,5010,264.2685714357104,305.5158080140529,8.442555066079297,638.5756219,5010,0.8066054086167265,0.7043533889280916,0.2898947823716574,1.707953962694554,5010,43.137724550898206,44.0,35,54,5010,56.961191777193136,67.91415269215902,27.208801972071324,77.69958476702372,5010,0.0732718095409181,0.0673025,0.00415,0.248365,5010,68.63563076800286,63.54179892049977,5.56136563876652,211.26657713498625,5010,70.2990521450931,62.09952380952381,7.470000000000001,267.0100734214391,5010,0.6670809066813521,0.6453868746757507,-0.0998669117689132,1.000000238418579,5010,0.2884693287779038,42
75,200,0.1,0.3,0.1,0.0391962415897111,0.0260702,0.0005247588,0.1582301397999999,5250,242.72994851167255,263.15340046747434,11.115,624.30097914,5250,255.72648050726391,302.8737862663629,9.023259911894272,671.35742454,5250,0.8287821523850339,0.7093560790342515,0.2237825343698196,1.9704067221800967,5250,40.142857142857146,38.0,29,52,5250,21.58830188938549,25.46780725955963,13.974493366479871,29.13734428763389,5250,0.0761492003809523,0.0684475,0.00415,0.3428996,5250,69.2657975760518,63.34069730396845,5.56136563876652,223.67613505596825,5250,68.36907477705691,59.04138976295364,7.470000000000001,288.3566199584167,5250,0.6743219905059252,0.6558732986450195,-0.0715721175074577,1.000000238418579,5250,0.2736946301288336,43
200,75,0.1,0.3,0.1,0.0354986480679335,0.0258714399999999,0.0004800433999999,0.1851251894444443,13280,259.70013136786326,259.26196020288967,11.115,657.47242094,13280,259.35212276361864,276.9723688385124,8.199664096916301,737.35361926,13280,0.8568855839024663,0.7726705419621616,0.3395885667963883,1.964329666919052,13280,58.43975903614458,67.0,30,95,13280,56.81742364971514,67.91415269215902,37.26531564394633,77.69958476702372,13280,0.0753009651506024,0.068275,0.00425,0.31133,13280,69.0369987614939,65.85047690293177,5.695374449339208,213.09670676849044,13280,70.39263855416289,63.940686868847806,7.470000000000001,267.13265575833856,13280,0.6911708991462996,0.6874703168869019,-0.090403139591217,1.000000238418579,13280,0.2718682468209694,44
200,75,0.1,0.1,0.1,0.0332783009248502,0.0253280195999999,0.0004800433999999,0.2072197933999998,14000,270.3649199043773,301.3872155858951,11.115,598.12672264,14000,265.4737228087024,313.2562885101836,8.199664096916301,587.85973625,14000,0.8701411470429361,0.7694214114294319,0.1700832817663316,1.9892843109529308,14000,56.0,52.0,35,73,14000,57.56880503836132,67.91415269215902,37.26531564394633,77.69958476702372,14000,0.0751418722428571,0.073195,0.00415,0.3005922,14000,67.82547259517519,65.19561983471075,5.56136563876652,229.18307644931497,14000,71.59491633481352,63.11198312236287,7.470000000000001,318.824589888819,14000,0.6744766644423029,0.6558732986450195,-0.1017477810382843,1.000000238418579,14000,0.2633079204630457,45
100,200,0.3,0.3,0.1,0.0380126277699058,0.0280827381999999,0.0004800433999999,0.2774355201999998,6880,238.2706326978629,278.6093472933232,11.115,650.63523898,6880,243.37752510843703,289.5998777839915,8.442555066079297,789.7456439,6880,0.8089036153288273,0.6578050992110455,0.3280731150321094,1.950880025769156,6880,48.29651162790697,40.0,31,72,6880,21.71934171671784,25.46780725955963,13.974493366479871,29.13734428763389,6880,0.0749929872093023,0.0654579999999999,0.00415,0.313425,6880,69.68939223843887,63.239141595922014,5.56136563876652,222.3536813474213,6880,69.72383827295062,59.16458883994127,7.740000000000001,287.01932242500527,6880,0.6690275084542728,0.6558732986450195,-0.1243228688836097,1.000000238418579,6880,0.2632441270552888,46
75,100,0.3,0.3,0.1,0.0344870388541532,0.0253218,0.000520395,0.1636529049999999,4890,264.6500517278534,298.13104945,11.205000000000002,593.54801434,4890,263.9349781304096,305.9526009730578,8.199664096916301,520.3326083100001,4890,0.8559525863800921,0.6912868113036217,0.3012622222304344,1.9136334857750463,4890,38.8077709611452,41.0,20,59,4890,42.28431511901882,50.93561451911926,21.29789448261261,58.27468857526779,4890,0.0758341292024539,0.0688488999999999,0.00415,0.33999,4890,69.9623799480448,64.82565041225536,5.56136563876652,229.48203262096337,4890,70.40654347589789,61.36709670652402,7.470000000000001,312.83762743864065,4890,0.6806470531368426,0.6595391035079956,-0.109855905175209,1.000000238418579,4890,0.24916353755521234,47
100,200,0.1,0.3,0.1,0.0330821399132675,0.0238701164,0.0004800433999999,0.1650104390444444,7000,282.9189183047295,307.4727358,11.115,636.49906488,7000,287.22172506242623,308.9502219078254,9.023259911894272,866.5832584399999,7000,0.8439845958731343,0.6769610047396559,0.318501743917271,1.937452775675445,7000,41.71428571428572,42.0,27,62,7000,19.073405561276843,14.3929603099823,9.181082197427749,29.13734428763389,7000,0.0752665471428571,0.06637,0.00415,0.29696,7000,68.946170417766,63.69439363868787,5.56136563876652,215.8921143250689,7000,71.96633067386125,66.04095438576925,7.470000000000001,296.1404761904762,7000,0.6695051835208599,0.6552579402923584,-0.0679920092225074,1.000000238418579,7000,0.24237193920837521,48
100,75,0.3,0.1,0.3,0.0328244661293462,0.0237218594,0.0004800433999999,0.1608108057999998,5920,260.4640851316624,317.8365180371135,11.115,629.50386391,5920,254.40659446779296,305.83385566,8.199664096916301,658.1858439,5920,0.825256617766858,0.7233047429676831,0.2079602899029851,1.9763535111689383,5920,52.39358108108108,41.0,26,87,5920,55.03238834087913,67.91415269215902,28.39719264348348,77.69958476702372,5920,0.0750690555743243,0.06683,0.00415,0.37693,5920,69.40771329616562,63.66347342088604,5.56136563876652,225.42442410293967,5920,72.13997957334001,63.402872637037866,7.740000000000001,320.0988231592196,5920,0.6684686745571231,0.6558732986450195,-0.1042836233973503,1.000000238418579,5920,0.23767974610196718,49
100,100,0.1,0.3,0.1,0.037597366385204,0.0278157109444443,0.0004800433999999,0.2672323201999997,7000,264.9270104325813,297.8762091171656,11.741530837004404,629.50386391,7000,265.4201227531216,305.22102025308016,11.405407319952774,601.2944004399999,7000,0.8432182051042533,0.7138358383502541,0.3012622222304344,2.210547148462189,7000,47.0,46.0,23,80,7000,43.17660377877099,50.93561451911926,27.948986732959742,58.27468857526779,7000,0.0760477592571428,0.06858,0.00738,0.315455,7000,69.52319221750889,63.90190857221992,10.105,224.5398415977961,7000,71.24428473812767,63.82666666666667,10.89,320.0988231592196,7000,0.6658355626413333,0.6440814733505249,-0.1017477810382843,1.000000238418579,7000,0.23195908852384062,50
200,100,0.3,0.3,0.3,0.0283292867480633,0.0224627998555554,0.0004800433999999,0.1738633533999999,8180,290.3461527062596,330.595926075,11.115,626.48901396,8180,285.46778852546385,339.4139644735829,8.199664096916301,658.1858439,8180,0.8736117575897789,0.7827430970663782,0.1700832817663316,2.210547148462189,8180,63.46699266503668,57.0,38,96,8180,44.683974834109286,50.93561451911926,27.948986732959742,58.27468857526779,8180,0.0749351980684596,0.065831,0.00425,0.39147,8180,71.6419461040506,64.50757399788839,5.695374449339208,257.4311246518454,8180,73.86253170742908,63.79761904761905,7.740000000000001,295.42884623452903,8180,0.6924166878512298,0.6963756680488586,-0.1155503541231155,1.000000238418579,8180,0.22242796520837363,51
100,75,0.3,0.3,0.1,0.0364805341301056,0.0281042167999999,0.0004800433999999,0.2972055946,6880,266.5956048467002,289.9785203819383,11.115,627.60325514,6880,263.5398367626713,306.75665804164555,8.442555066079297,671.35742454,6880,0.8606074042608868,0.725256090085862,0.3551792055368423,1.9074460565274525,6880,44.27906976744186,41.0,28,77,6880,51.0948824473869,38.38122749328613,24.48288585980733,77.69958476702372,6880,0.0741539341860465,0.0665725,0.0051,0.3135046,6880,70.14393105455696,65.4270464557469,7.18206611570248,212.85299037556229,6880,74.3926367563806,66.75098594503882,7.740000000000001,287.01932242500527,6880,0.6631295409456957,0.6397033929824829,-0.1025679633021354,1.000000238418579,6880,0.2207888696723088,52
75,100,0.3,0.1,0.1,0.0348793812595843,0.0243505777777777,0.0005002192,0.1866536467999999,5240,268.25976004519833,322.3788717866835,11.115,619.6253991399999,5240,277.81859200678304,321.67652102362274,10.313780991735538,658.1858439,5240,0.8073311386168136,0.6619177489713954,0.3551792055368423,2.210547148462189,5240,37.45992366412214,29.0,21,58,5240,40.61936380632051,38.69432010889053,24.71260975122452,58.27468857526779,5240,0.0777221822900763,0.070255,0.00415,0.2755642,5240,71.82160319641687,65.45905625646057,5.56136563876652,221.25927825435016,5240,69.93122824051065,60.85585903083701,7.740000000000001,289.1309523809524,5240,0.672194187599412,0.6552579402923584,-0.090403139591217,1.000000238418579,5240,0.2124880572927479,53
200,200,0.1,0.1,0.1,0.0352056476773468,0.0225004822,0.0004800433999999,0.2797772237999997,14000,294.8776438014712,327.9120808516255,11.115,653.83176534,14000,292.7052875412913,324.97942107815595,8.199664096916301,704.9474175600001,14000,0.9064320572383594,0.7814098546154106,0.2898947823716574,1.9389146645409083,14000,54.0,55.0,32,72,14000,21.58830188938549,25.46780725955963,13.974493366479871,29.13734428763389,14000,0.0759999311428571,0.0647108,0.00425,0.33682,14000,70.71254352894351,64.9593234412941,5.695374449339208,258.49513128988394,14000,72.86485329411138,66.4626830291588,7.740000000000001,268.8962093559891,14000,0.6650994300992628,0.6503958702087402,-0.1155503541231155,1.000000238418579,14000,0.20278931131983416,54
75,75,0.1,0.3,0.1,0.0342265281579303,0.0281103125999999,0.0004800433999999,0.2672828305999997,5220,278.7666239848085,318.86581683500003,11.133,603.4570301199999,5220,284.3788763888693,321.11299751540906,8.442555066079297,720.41432542,5220,0.8218243826039948,0.7360452651516678,0.318501743917271,1.9389146645409083,5220,41.60919540229885,39.0,30,63,5220,54.07957970681319,38.38122749328613,24.48288585980733,102.14224553743998,5220,0.075770060651341,0.0695,0.00575,0.2695624,5220,71.43444972157909,66.13863870706989,7.705506607929516,226.79467630853995,5220,72.61628620015533,66.25921243889292,10.35,254.79047619047617,5220,0.660181617857246,0.6402654647827148,-0.090403139591217,1.000000238418579,5220,0.1993613927895962,55
100,200,0.1,0.1,0.1,0.0357199123445192,0.0285314026999999,0.0004800433999999,0.1919032401999998,7000,290.32627388397293,328.16275927000004,11.205000000000002,621.44682855,7000,287.20345203774906,328.41657972540906,8.442555066079297,540.9115638,7000,0.8735413170335334,0.7276797046700376,0.1700832817663316,2.210547148462189,7000,49.0,50.0,28,77,7000,21.97459800583976,26.78535649418831,13.974493366479871,29.13734428763389,7000,0.0747625748857142,0.066435,0.00575,0.2809196,7000,71.87640396354134,65.54696551857627,7.705506607929516,228.2520989817624,7000,74.67977124157152,66.26139240506329,10.89,313.7752898752765,7000,0.6693647859629377,0.6552579402923584,-0.1017477810382843,1.000000238418579,7000,0.1988089977013207,56
100,100,0.3,0.3,0.1,0.0341082399236269,0.0251946478666666,0.0004800433999999,0.2672323201999997,6610,273.81889408417703,312.5119035645569,11.115,650.63523898,6610,272.14450655155986,330.2584698240529,8.199664096916301,571.4342686099999,6610,0.853317446496309,0.7316122746510663,0.2681402462178368,1.814970614274795,6610,49.1285930408472,35.0,22,78,6610,41.46766619898728,50.93561451911926,21.29789448261261,58.27468857526779,6610,0.0775395041452344,0.0707501,0.00425,0.267986,6610,70.71848826738344,64.61058591521947,5.695374449339208,229.48203262096337,6610,72.1104815803124,64.31146347648523,7.740000000000001,320.0988231592196,6610,0.6747611853204606,0.6558732986450195,-0.1244519501924514,1.000000238418579,6610,0.19801696306333405,57
100,75,0.3,0.1,0.1,0.0320925950227142,0.0241199624,0.0004800433999999,0.1756403546,7000,281.2013504199207,329.6139485863436,11.187,661.02401808,7000,276.8829565643212,328.5059230231718,9.023259911894272,598.72720338,7000,0.8450565885358501,0.7289016453710083,0.1700832817663316,1.9389146645409083,7000,51.85714285714285,54.0,18,81,7000,56.26350806781224,67.91415269215902,28.39719264348348,77.69958476702372,7000,0.0760477937142857,0.0705099999999999,0.00498,0.3624,7000,70.9876694934939,67.55258238309447,7.77251101321586,235.4505617742442,7000,72.88544085384714,64.29449339207049,10.44,295.42884623452903,7000,0.6615151551424393,0.6245057880878448,-0.1027825772762298,1.000000238418579,7000,0.19722455993375623,58
75,200,0.3,0.3,0.1,0.0319922366869864,0.0221338915555554,0.0004800433999999,0.1887010269999999,5240,293.4430432776151,334.11706150771016,11.205000000000002,678.2499791399999,5240,298.41269105962,344.0914562590676,15.886744493392072,802.91722454,5240,0.7992247555733958,0.6622143967519569,0.3190000280737877,2.210547148462189,5240,37.45229007633588,34.0,25,60,5240,21.577430710321615,25.46780725955963,13.974493366479871,29.13734428763389,5240,0.0764789926717557,0.068055,0.00595,0.33935,5240,71.132671641524,62.94043932581008,7.973524229074891,237.11226678074297,5240,73.23905060148762,60.93922907488987,10.71,269.1217033773862,5240,0.6620853892527521,0.6183980107307434,-0.090403139591217,1.000000238418579,5240,0.18663923672392607,59
75,100,0.1,0.3,0.1,0.0348377810868782,0.02807125,0.0004800433999999,0.1427064001999999,5100,266.9644082329553,308.60113292,11.205000000000002,683.9631782399999,5100,269.75271780072654,310.9662168507376,11.207363636363638,808.21855736,5100,0.7810665220059617,0.6594654635833792,0.2681402462178368,2.009973418381324,5100,39.26470588235294,35.0,24,57,5100,61.570920107154286,53.57071298837662,21.29789448261261,190.10594999074937,5100,0.0767830346274509,0.0698375,0.012915,0.2342026,5100,71.7362395772616,63.62215756529624,10.27202479338843,229.48203262096337,5100,72.03601749655569,65.46000000000001,11.070000000000002,312.83762743864065,5100,0.6469067503566689,0.611438512802124,-0.1155503541231155,1.000000238418579,5100,0.18321079535145546,60
100,100,0.1,0.1,0.1,0.0410185028796893,0.0295521428571428,0.0004800433999999,0.1579986439999999,6950,253.0276914755101,289.312852596652,11.196000000000002,583.99054854,6950,259.9562299097844,307.6026720533333,15.886744493392072,692.0815858000001,6950,0.8327750558478033,0.7030666815384432,0.1700832817663316,1.7597575366084386,6950,41.82014388489208,44.0,27,53,6950,43.87997646508457,53.57071298837662,27.948986732959742,58.27468857526779,6950,0.0779363975539568,0.06742,0.00595,0.2801366,6950,71.43482204309711,62.95769723668403,7.973524229074891,209.5707438016529,6950,72.69947862607319,62.51016422238333,10.71,293.2433188083687,6950,0.667651402956183,0.641463041305542,-0.0866071432828903,1.000000238418579,6950,0.17439943691358842,61
100,200,0.3,0.1,0.1,0.0379643580811888,0.0281865329999999,0.0005002192,0.299379297,6980,294.0591225675513,328.92662386666666,11.187,656.16541668,6980,297.2334892104226,323.2232898856841,9.104223568281938,755.9961542599999,6980,0.8358103945537589,0.733080697306703,0.318501743917271,1.9389146645409083,6980,46.44412607449857,42.0,36,64,6980,21.996321896085767,26.78535649418831,13.974493366479871,29.13734428763389,6980,0.0758727165902578,0.06818,0.0061,0.2893196,6980,72.82930185181038,65.11153491900292,8.174537444933922,220.0648415977961,6980,74.94786410750247,66.75098594503882,10.71,273.32884623452907,6980,0.6645174310417221,0.6352179050445557,-0.1017477810382843,1.000000238418579,6980,0.17035485912450374,62
100,100,0.3,0.1,0.1,0.0315960395187856,0.0233783333333333,0.0004800433999999,0.1610210403999998,6970,296.5549242818267,331.9505929251959,11.741530837004404,636.49906488,6970,296.68830547200497,341.2317280386472,9.104223568281938,594.2433713800001,6970,0.8272485932058383,0.7600924959567993,0.3012622222304344,1.7597575366084386,6970,43.073170731707314,44.0,26,59,6970,43.349710913265454,50.93561451911926,27.948986732959742,58.27468857526779,6970,0.075628670502152,0.069185,0.0061,0.299685,6970,72.13284558371541,66.72812399966266,6.931528925619835,217.7921005509642,6970,77.06062845938344,67.16886196769457,7.470000000000001,292.7704761904762,6970,0.6630677369029035,0.6361483335494995,-0.1042836233973503,1.000000238418579,6970,0.16781053660411882,63
75,75,0.3,0.3,0.1,0.0349418325652214,0.0247152354,0.0004800433999999,0.1963606569999998,5250,282.66754110381424,312.71114706,11.187,609.17022922,5250,288.7561347310558,328.3140465512603,8.702197136563878,789.7456438999999,5250,0.8253097696061987,0.7162428951146835,0.2766415923833847,1.7315529532461689,5250,43.57142857142857,44.0,29,55,5250,58.59892801557268,71.42761731783548,37.26531564394633,77.69958476702372,5250,0.0781173460571428,0.067125,0.00595,0.3384882,5250,72.16854875472823,64.32341427799282,7.973524229074891,245.556178626473,5250,72.73788324361288,65.37209162145871,10.71,284.76932242500527,5250,0.6673313274818162,0.6402654647827148,-0.0911950170993805,1.000000238418579,5250,0.16554537244737286,64
75,100,0.1,0.1,0.1,0.0318453743949235,0.0250036977428571,0.0005002192,0.1578355897999999,5250,295.7525310906556,340.89530219999995,11.340000000000002,626.48901396,5250,296.7966662650508,333.4236072863436,9.023259911894272,625.43335152,5250,0.8245452353740683,0.7121183121971759,0.3453050143584416,1.9169516486091256,5250,39.285714285714285,41.0,24,48,5250,45.79546028988702,50.93561451911926,27.948986732959742,76.60668415307998,5250,0.0760310685714285,0.0686036,0.0058,0.2598368,5250,72.5515528265902,66.2662700925806,7.77251101321586,223.3890849625612,5250,75.24913046442333,65.76264364977575,10.44,293.6847368910203,5250,0.6592218970413364,0.6196430921554565,-0.0823015049099922,1.000000238418579,5250,0.1639563423180763,65
75,200,0.3,0.1,0.1,0.0336467593672904,0.0219639515999999,0.0005002192,0.178685127311111,5140,289.2541175146562,328.16275927000004,11.115,650.63523898,5140,293.5245421552134,327.34472302749543,9.023259911894272,756.3118016999999,5140,0.8240545673287456,0.7021627556283612,0.3018994634581194,1.938980307888329,5140,44.25291828793775,44.0,17,65,5140,20.0316734935523,17.73824551820755,10.648947241306304,29.13734428763389,5140,0.0777962429182879,0.0694664,0.0051,0.298785,5140,71.8100187073494,66.83047756041428,7.18206611570248,229.24486319947576,5140,73.0134468724459,65.80927526533951,7.740000000000001,320.0988231592196,5140,0.6572696861069004,0.6114513874053955,-0.090403139591217,1.000000238418579,5140,0.16195763936486662,66
75,200,0.1,0.1,0.1,0.0404966345047557,0.0303308413555555,0.0004800433999999,0.1900753945999998,5250,274.5797551060441,327.84208035,11.340000000000002,615.36768981,5250,269.75221150044484,293.2572669972247,9.023259911894272,657.53380434,5250,0.8381350147420419,0.7617061931406895,0.1700832817663316,1.9763535111689383,5250,43.285714285714285,47.0,25,65,5250,23.129673444713863,25.46780725955963,13.974493366479871,29.13734428763389,5250,0.0774299525714285,0.0678074999999999,0.00415,0.313425,5250,72.29689275718782,63.72522488205641,5.56136563876652,223.43060056839977,5250,74.06002463063257,62.9347619047619,7.470000000000001,313.18809523809523,5250,0.6693743110394904,0.6558732986450195,-0.0938917100429534,1.000000238418579,5250,0.16158315198642226,67
75,75,0.3,0.1,0.1,0.0339382391194859,0.0281216643999999,0.0004800433999999,0.1871419067999997,5250,289.06892942532943,326.63448109139915,11.115,650.63523898,5250,290.45627966351867,346.0572358333333,13.305907172995784,756.3118016999999,5250,0.8472490399071858,0.6912868113036217,0.3147747814655304,2.470565483166645,5250,41.142857142857146,41.0,29,54,5250,53.02715915634519,38.38122749328613,36.76603089968364,77.69958476702372,5250,0.0766038133714285,0.0685655,0.00595,0.2661272,5250,71.997935668504,65.65910926944323,7.973524229074891,222.14369834710743,5250,75.47157114667053,65.38619047619048,10.71,313.18809523809523,5250,0.6611924658742334,0.6453868746757507,-0.0988781377673149,1.000000238418579,5250,0.15877101845192246,68
200,75,0.3,0.1,0.1,0.0403975031097179,0.03608,0.0004800433999999,0.2197619897999999,13730,275.0515561137455,303.7548963491697,11.115,627.9710877,13730,275.7084363922717,328.01473044,8.199664096916301,685.1964779399999,13730,0.8734026906489123,0.8285078388656584,0.2720101922750473,1.9389146645409083,13730,61.21995630007283,59.0,35,97,13730,57.27008119005692,67.91415269215902,37.26531564394633,77.69958476702372,13730,0.0797484230298616,0.068105,0.00425,0.39147,13730,72.86788937488663,64.84196801869955,5.695374449339208,246.9185003661471,13730,77.25670400630281,67.30876651982379,7.740000000000001,320.0988231592196,13730,0.6776536517871512,0.6558732986450195,-0.090403139591217,1.000000238418579,13730,0.11962125138147538,69
100,75,0.1,0.3,0.1,0.0408019414564301,0.034864792,0.0005002192,0.2395148594,6860,278.340508319978,303.42158776,12.405964757709253,609.17022922,6860,285.6765470640559,319.2277678944248,9.023259911894272,657.53380434,6860,0.8193650390615566,0.6693054378032685,0.2404528695303025,1.8186575916628664,6860,45.61807580174927,40.0,28,71,6860,57.28597213469859,67.91415269215902,37.26531564394633,77.69958476702372,6860,0.0795988294169096,0.07232,0.0058,0.3348982,6860,74.05867358350058,67.24070283880357,7.77251101321586,265.01009829977795,6860,74.90719036313526,68.4111013215859,11.129867841409691,362.3662072582337,6860,0.6704073339427818,0.6528920829296112,-0.0892422720789909,1.000000238418579,6860,0.11772619055556335,70
200,200,0.3,0.1,0.1,0.0363510575072312,0.0258452274,0.0005150163999999,0.2972055946,14000,299.5037237432036,330.65142265000003,11.115,664.2205444399999,14000,297.50271273361653,350.4250916904272,8.199664096916301,590.00681406,14000,0.8679893901862137,0.7684331996748036,0.2681402462178368,2.376038197353296,14000,63.142857142857146,58.0,35,90,14000,21.58830188938549,25.46780725955963,13.974493366479871,29.13734428763389,14000,0.0797651551428571,0.06948,0.00425,0.3135046,14000,74.45661307512357,66.92646291660465,5.695374449339208,229.24486319947576,14000,75.87799298707851,66.7113924050633,7.740000000000001,295.66286553387874,14000,0.6682159883120496,0.6528589129447937,-0.090403139591217,1.000000238418579,14000,0.10480693613194988,71
75,75,0.1,0.1,0.1,0.0485401321900528,0.0348837199999999,0.0004800433999999,0.2237848142444444,5250,269.1042614650804,287.09120175000004,11.741530837004404,683.9631782399999,5250,286.05185820439584,308.8901931866454,8.442555066079297,830.0043137399999,5250,0.847086424013458,0.7077131803178239,0.3483221347565615,1.7597575366084386,5250,34.857142857142854,31.0,28,57,5250,63.10734388669332,67.91415269215902,37.53427143732706,102.14224553743998,5250,0.0833090390857142,0.071608,0.00415,0.3110696,5250,74.2076049497155,65.162363563549,5.56136563876652,231.62451884685868,5250,75.47735804207473,63.37111200951691,7.470000000000001,326.097619047619,5250,0.663373440779923,0.6353390216827393,-0.1155503541231155,1.000000238418579,5250,0.07335257142384224,72
